DATAFLOW,LAST UPDATE,freq,deg_urb,citizen,isced11,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2003,68.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2004,66.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2005,71.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2006,69.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2007,69.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2008,65.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2009,56.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2010,58.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2011,55.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2012,52.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2013,52.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2014,52.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2015,57.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2016,59.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2017,60.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2018,60.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2019,66.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2020,62.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2021,61.0,bd
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,ES,2022,62.1,d
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2003,68.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2004,67.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2005,66.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2006,68.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2007,70.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2008,68.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2009,63.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2010,63.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2011,64.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2012,64.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2013,64.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2014,65.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2015,66.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2016,68.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2017,69.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2018,70.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2019,71.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2020,68.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2021,71.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,EU27_2020,2022,73.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2003,63.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2004,60.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2005,55.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2006,66.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2007,73.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2008,77.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2009,70.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2010,68.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2011,72.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2012,72.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2013,67.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2014,72.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2015,69.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2016,70.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2017,69.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2018,70.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2019,72.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2020,79.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2021,79.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FI,2022,75.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2003,73.6,bu
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2004,71.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2005,66.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2006,64.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2007,68.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2008,61.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2009,61.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2010,64.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2011,67.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2012,66.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2013,65.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2014,65.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2015,65.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2016,68.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2017,66.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2018,70.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2019,69.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2020,70.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2021,71.2,bd
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,FR,2022,69.7,d
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2012,,bu
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2013,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2014,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2015,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2016,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2017,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2018,47.7,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2019,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2020,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2021,,bu
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HR,2022,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2003,52.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2004,52.7,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2005,48.6,bu
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2006,47.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2007,53.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2008,54.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2009,57.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2010,47.1,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2011,53.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2012,54.7,bu
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2013,54.8,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2014,62.2,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2015,51.7,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2016,57.0,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2017,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2018,74.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2019,68.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2020,73.6,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2021,73.0,bu
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,HU,2022,69.7,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2003,68.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2004,70.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2006,82.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2007,82.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2008,77.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2009,66.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2010,63.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2011,65.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2012,63.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2013,65.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2014,66.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2015,66.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2016,69.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2017,70.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2018,69.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2019,73.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2020,74.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2021,72.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IE,2022,80.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IS,2010,72.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IS,2011,79.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IS,2012,,bu
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IS,2013,89.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IS,2014,94.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IS,2015,90.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IS,2016,97.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IS,2017,98.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IS,2018,92.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IS,2019,96.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IS,2020,93.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IS,2021,83.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IS,2022,92.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2005,61.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2006,60.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2007,63.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2008,65.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2009,62.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2010,63.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2011,64.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2012,65.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2013,62.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2014,60.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2015,60.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2016,61.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2017,60.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2018,61.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2019,60.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2020,55.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2021,59.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,IT,2022,62.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,LT,2003,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,LT,2004,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,LT,2005,,bu
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,LT,2006,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,LT,2007,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,LT,2008,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,LT,2009,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,LT,2010,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,LT,2011,,u
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,LT,2012,,bu
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG3,EU27_2020_FOR,TOTAL,Y15-64,T,PC,LT,2013,,u
